elevation,soil_type,sepal_length,sepal_width,petal_length,petal_width,sepal_area,petal_area,sepal_aspect_ratio,petal_aspect_ratio,sepal_to_petal_length_ratio,sepal_to_petal_width_ratio,sepal_petal_length_diff,sepal_petal_width_diff,petal_curvature_mm,petal_texture_trichomes_per_mm2,leaf_area_cm2,sepal_area_sqrt,petal_area_sqrt,area_ratios
89.1,loamy,6.04,3.03,4.82,1.12,18.3012,5.3984,1.99339934,4.303571429,1.253112033,2.705357143,1.22,1.91,7.28,14.67,58.61,4.277990182,2.323445717,3.39011559
141.7,clay,6.46,3.31,3.42,1.38,21.3826,4.7196,1.951661631,2.47826087,1.888888889,2.398550725,3.04,1.93,6.9,20.36,64.86,4.624132351,2.172464039,4.530595813
204.8,clay,4.62,2.89,4.03,1.45,13.3518,5.8435,1.598615917,2.779310345,1.146401985,1.993103448,0.59,1.44,8.26,13.79,59.11,3.654011494,2.417333241,2.28489775
89.8,sandy,6.41,2.63,4.81,1.07,16.8583,5.1467,2.437262357,4.495327103,1.332640333,2.457943925,1.6,1.56,8.77,18.49,64.95,4.105886019,2.26863395,3.27555521
292,sandy,5.42,2.4,4.16,1.22,13.008,5.0752,2.258333333,3.409836066,1.302884615,1.967213115,1.26,1.18,8.84,14.88,63.51,3.606660505,2.252820454,2.563051702
278.7,sandy,5.61,2.44,4.64,1.14,13.6884,5.2896,2.299180328,4.070175439,1.209051724,2.140350877,0.97,1.3,8.57,11.69,63.43,3.699783777,2.299913042,2.587794918
91.7,clay,7,2.97,4.86,0.99,20.79,4.8114,2.356902357,4.909090909,1.440329218,3,2.14,1.98,7.5,15.97,68.33,4.559605246,2.193490369,4.320987654
80.3,loamy,5.5,2.54,4.72,1.55,13.97,7.316,2.165354331,3.04516129,1.165254237,1.638709677,0.78,0.99,8.71,15.63,53.28,3.737646318,2.704810529,1.909513395
71.4,loamy,7.19,2.42,4.24,1.08,17.3998,4.5792,2.97107438,3.925925926,1.695754717,2.240740741,2.95,1.34,8.31,12.9,57.16,4.17130675,2.13990654,3.799746681
277.4,sandy,5.34,2.37,4.07,1.2,12.6558,4.884,2.253164557,3.391666667,1.312039312,1.975,1.27,1.17,8.13,13.16,70.58,3.557499122,2.209977375,2.591277641
98.4,loamy,6.24,2.63,4.61,1.2,16.4112,5.532,2.372623574,3.841666667,1.353579176,2.191666667,1.63,1.43,7.39,14.95,58.46,4.051073932,2.352020408,2.96659436
154.1,loamy,6.65,2.77,3.4,1.3,18.4205,4.42,2.400722022,2.615384615,1.955882353,2.130769231,3.25,1.47,7.5,15.7,43.11,4.291910996,2.102379604,4.167533937
162.2,sandy,5.25,2.77,4.43,1.15,14.5425,5.0945,1.895306859,3.852173913,1.18510158,2.408695652,0.82,1.62,8.07,10.06,58.78,3.813462993,2.257099909,2.854549023
199.8,sandy,5.51,2.79,4.51,1.49,15.3729,6.7199,1.974910394,3.026845638,1.22172949,1.872483221,1,1.3,10.44,17.11,60.81,3.920828994,2.592276991,2.287667971
67.9,clay,6.35,2.92,4.88,1.49,18.542,7.2712,2.174657534,3.275167785,1.301229508,1.959731544,1.47,1.43,8.3,14.01,44.3,4.306042266,2.696516271,2.550060513
106.7,clay,5.29,2.73,5.14,1.44,14.4417,7.4016,1.937728938,3.569444444,1.029182879,1.895833333,0.15,1.29,7.39,12.34,68,3.800223678,2.720588172,1.951159209
282.9,clay,5.81,3.48,3.98,1.45,20.2188,5.771,1.66954023,2.744827586,1.459798995,2.4,1.83,2.03,7.17,16.88,55.72,4.496531997,2.402290574,3.503517588
277.1,clay,4.97,3.34,3.28,1.44,16.5998,4.7232,1.488023952,2.277777778,1.515243902,2.319444444,1.69,1.9,7.51,14.95,61.97,4.074285213,2.173292433,3.514524051
245.3,loamy,5.44,3.22,4.36,1.52,17.5168,6.6272,1.689440994,2.868421053,1.247706422,2.118421053,1.08,1.7,10.18,17.43,58.64,4.185307635,2.574334866,2.643167552
54.9,loamy,6.2,2.92,4.89,1.36,18.104,6.6504,2.123287671,3.595588235,1.267893661,2.147058824,1.31,1.56,7.6,15.88,52.27,4.254879552,2.578836947,2.722242271
131.8,clay,7.16,3.47,4.23,1.66,24.8452,7.0218,2.063400576,2.548192771,1.692671395,2.090361446,2.93,1.81,8.91,15,53.58,4.984495962,2.649867921,3.538295024
207,clay,5.2,3.32,3.82,1.49,17.264,5.6918,1.56626506,2.563758389,1.361256545,2.228187919,1.38,1.83,7.62,14.69,54.39,4.154996992,2.385749358,3.033135388
118.8,sandy,5.72,2.31,4.79,0.83,13.2132,3.9757,2.476190476,5.771084337,1.194154489,2.78313253,0.93,1.48,8.26,15.97,66.51,3.634996561,1.993915745,3.323490203
277.4,loamy,6.08,2.96,4.3,1.12,17.9968,4.816,2.054054054,3.839285714,1.413953488,2.642857143,1.78,1.84,8.79,14.17,59.11,4.242263547,2.194538676,3.736877076
208.5,loamy,6.4,3.24,4.01,1.07,20.736,4.2907,1.975308642,3.747663551,1.596009975,3.028037383,2.39,2.17,7.43,13.29,56.87,4.553679831,2.071400492,4.832777868
68,clay,6.52,2.94,4.15,1.26,19.1688,5.229,2.217687075,3.293650794,1.571084337,2.333333333,2.37,1.68,7.36,16.22,54.39,4.378218816,2.28670068,3.665863454
277.3,loamy,4.94,3.15,4.23,1.51,15.561,6.3873,1.568253968,2.801324503,1.1678487,2.086092715,0.71,1.64,9.66,14.71,67.18,3.944743338,2.527310824,2.436240665
289.4,sandy,5.93,2.42,4.42,1.13,14.3506,4.9946,2.450413223,3.911504425,1.341628959,2.14159292,1.51,1.29,8.98,15.07,68.79,3.788218579,2.234860175,2.873223081
69.4,sandy,6.38,2.49,3.74,1.43,15.8862,5.3482,2.562248996,2.615384615,1.705882353,1.741258741,2.64,1.06,8.79,17.18,67.11,3.985749616,2.312617565,2.970382559
183.1,loamy,6.14,2.68,4.67,1.13,16.4552,5.2771,2.291044776,4.132743363,1.314775161,2.371681416,1.47,1.55,8.79,14.77,62.95,4.056500955,2.29719394,3.118227815
125.8,clay,6.21,2.81,4.95,0.97,17.4501,4.8015,2.209964413,5.103092784,1.254545455,2.896907216,1.26,1.84,8.46,15.03,61.74,4.177331684,2.19123253,3.634301781
148.2,loamy,5.88,2.63,5.08,1.5,15.4644,7.62,2.235741445,3.386666667,1.157480315,1.753333333,0.8,1.13,10.02,13.8,52.7,3.932480133,2.760434748,2.029448819
94.9,sandy,6.76,2.27,4.45,0.96,15.3452,4.272,2.977973568,4.635416667,1.519101124,2.364583333,2.31,1.31,8.04,15.86,58.53,3.917294985,2.066881709,3.592041199
194.5,clay,5.32,2.48,2.9,1.36,13.1936,3.944,2.14516129,2.132352941,1.834482759,1.823529412,2.42,1.12,8.58,15.7,55.9,3.632299547,1.985950654,3.345233266
289.5,loamy,6.52,2.8,3.36,1.2,18.256,4.032,2.328571429,2.8,1.94047619,2.333333333,3.16,1.6,6.55,16.8,49.05,4.272704062,2.007984064,4.527777778
175.8,clay,5.67,2.9,3.9,1.52,16.443,5.928,1.955172414,2.565789474,1.453846154,1.907894737,1.77,1.38,7.18,13.84,66.34,4.054996917,2.434748447,2.773785425
70.7,clay,6.04,3.19,3.81,0.99,19.2676,3.7719,1.893416928,3.848484848,1.585301837,3.222222222,2.23,2.2,6.8,14.08,55.83,4.389487442,1.942137997,5.108194809
205,sandy,5.44,2.59,4.3,1.15,14.0896,4.945,2.1003861,3.739130435,1.265116279,2.252173913,1.14,1.44,9.27,16.58,67.18,3.753611594,2.223735596,2.849261881
135.1,clay,5.81,2.81,3.64,1.48,16.3261,5.3872,2.067615658,2.459459459,1.596153846,1.898648649,2.17,1.33,5.45,15.5,65.29,4.040556892,2.321034252,3.030535343
264,loamy,6.4,2.84,3.4,1.12,18.176,3.808,2.253521127,3.035714286,1.882352941,2.535714286,3,1.72,7.6,13.19,63.34,4.26333203,1.951409747,4.773109244
158.7,clay,5.34,3.02,4.33,1.46,16.1268,6.3218,1.768211921,2.965753425,1.233256351,2.068493151,1.01,1.56,5.01,17.61,63.68,4.015818721,2.514318993,2.550982315
98.2,clay,5.62,3.51,4.09,1.7,19.7262,6.953,1.601139601,2.405882353,1.37408313,2.064705882,1.53,1.81,7.17,11.6,56.31,4.441418692,2.636854186,2.83707752
97.8,loamy,6.08,3.07,4.88,1.7,18.6656,8.296,1.980456026,2.870588235,1.245901639,1.805882353,1.2,1.37,7.51,16.57,71.15,4.320370354,2.880277764,2.249951784
242.2,sandy,5.09,1.81,5.44,1.01,9.2129,5.4944,2.812154696,5.386138614,0.935661765,1.792079208,-0.35,0.8,9.38,12.47,60.26,3.035275935,2.344013652,1.676779994
116.4,sandy,6.09,2.55,4.82,0.87,15.5295,4.1934,2.388235294,5.540229885,1.263485477,2.931034483,1.27,1.68,8.4,18.77,61.81,3.94074866,2.047779285,3.703319502
241.8,loamy,6.59,3.42,5.42,2,22.5378,10.84,1.926900585,2.71,1.215867159,1.71,1.17,1.42,10.33,6.91,65.46,4.747399288,3.292415527,2.079132841
101.5,loamy,6.36,3.18,5.25,1.88,20.2248,9.87,2,2.792553191,1.211428571,1.691489362,1.11,1.3,14.13,12.3,63.48,4.497199128,3.141655614,2.049118541
130.4,sandy,7.75,2.22,6.33,1.81,17.205,11.4573,3.490990991,3.497237569,1.224328594,1.226519337,1.42,0.41,12.04,9.84,73.34,4.14789103,3.384863365,1.501662695
166.4,clay,6.94,3.96,6.32,2.68,27.4824,16.9376,1.752525253,2.358208955,1.098101266,1.47761194,0.62,1.28,12.08,9.27,71.52,5.242365878,4.115531557,1.622567542
285.8,loamy,5.97,3.19,4.18,1.71,19.0443,7.1478,1.871473354,2.444444444,1.428229665,1.865497076,1.79,1.48,9.59,10.37,64.47,4.363977543,2.673536983,2.664358264
282.9,clay,7.28,3.48,4.56,2.28,25.3344,10.3968,2.091954023,2,1.596491228,1.526315789,2.72,1.2,10.02,11.26,59.93,5.033328918,3.224406922,2.436749769
101.7,loamy,6.29,3.47,5.93,1.65,21.8263,9.7845,1.812680115,3.593939394,1.060708263,2.103030303,0.36,1.82,10.35,8.19,61.11,4.671862584,3.128018542,2.23070162
139.6,sandy,6.7,2.03,6.31,1.72,13.601,10.8532,3.300492611,3.668604651,1.061806656,1.180232558,0.39,0.31,12.09,8.37,78.37,3.687953362,3.294419524,1.253178786
87.3,clay,6.1,3.38,5.17,2.81,20.618,14.5277,1.804733728,1.839857651,1.179883946,1.202846975,0.93,0.57,12.16,11.3,65.71,4.540704791,3.811522006,1.419219835
177.5,clay,6.57,3.65,6.3,1.94,23.9805,12.222,1.8,3.24742268,1.042857143,1.881443299,0.27,1.71,15.09,6.59,67.63,4.896988871,3.495997712,1.962076583
165.1,loamy,5.48,3.44,5.62,2.9,18.8512,16.298,1.593023256,1.937931034,0.975088968,1.186206897,-0.14,0.54,12.77,8.83,80.15,4.341796863,4.037078151,1.156657259
275.2,clay,6.7,3.02,4.59,2.2,20.234,10.098,2.218543046,2.086363636,1.459694989,1.372727273,2.11,0.82,6.58,16.08,62.14,4.498221871,3.177735042,2.003763121
282.5,loamy,6.82,3.15,5.72,1.51,21.483,8.6372,2.165079365,3.78807947,1.192307692,2.086092715,1.1,1.64,12.53,8.06,64.91,4.634975728,2.938911363,2.487264391
145.9,sandy,7.13,2.53,5.78,1.78,18.0389,10.2884,2.818181818,3.247191011,1.233564014,1.421348315,1.35,0.75,9.1,12.3,64.62,4.247222622,3.207553585,1.753324132
172.9,clay,7.28,3.87,4.8,1.93,28.1736,9.264,1.881136951,2.487046632,1.516666667,2.005181347,2.48,1.94,10.07,8.83,81.33,5.307880933,3.043681981,3.04119171
274.1,loamy,5.98,3.53,5.28,2.05,21.1094,10.824,1.694050992,2.575609756,1.132575758,1.72195122,0.7,1.48,10.38,11.02,83.95,4.594496708,3.289984802,1.950240207
251.7,clay,5.94,3.18,5.6,2.74,18.8892,15.344,1.867924528,2.04379562,1.060714286,1.160583942,0.34,0.44,10.67,11.31,75.26,4.346170728,3.917141815,1.231047967
50.9,loamy,6.83,2.75,5.65,2.09,18.7825,11.8085,2.483636364,2.703349282,1.208849558,1.315789474,1.18,0.66,9.25,12.26,75.48,4.333878171,3.436349808,1.590591523
130,loamy,6.33,3.31,6.15,2.13,20.9523,13.0995,1.912386707,2.887323944,1.029268293,1.55399061,0.18,1.18,12.41,9.6,65.94,4.57736824,3.619323141,1.599473262
155.4,loamy,6.61,3.21,5.7,1.98,21.2181,11.286,2.059190031,2.878787879,1.159649123,1.621212121,0.91,1.23,9.18,13.98,83.63,4.606310888,3.359464243,1.880037214
107.4,sandy,5.49,2.73,5.37,1.69,14.9877,9.0753,2.010989011,3.177514793,1.022346369,1.615384615,0.12,1.04,12.71,8.82,71.87,3.871395097,3.012523859,1.651482596
99.9,clay,6.72,3.26,5.32,2.92,21.9072,15.5344,2.061349693,1.821917808,1.263157895,1.116438356,1.4,0.34,16.47,10.47,75.97,4.680512792,3.94137032,1.410237924
59.4,sandy,7.88,1.93,5.14,1.56,15.2084,8.0184,4.082901554,3.294871795,1.53307393,1.237179487,2.74,0.37,9.34,10.49,69.26,3.899794866,2.831677948,1.896687618
210.8,loamy,5.71,2.56,5.87,1.97,14.6176,11.5639,2.23046875,2.979695431,0.97274276,1.299492386,-0.16,0.59,11.43,7.76,68.12,3.823297007,3.400573481,1.26407181
115.6,loamy,6.25,3.36,6.23,1.5,21,9.345,1.860119048,4.153333333,1.003210273,2.24,0.02,1.86,6.95,9.43,81.64,4.582575695,3.056959274,2.247191011
63.1,sandy,7.07,2.3,5.9,1.48,16.261,8.732,3.073913043,3.986486486,1.198305085,1.554054054,1.17,0.82,11.4,10.32,73.78,4.032493025,2.95499577,1.862230875
107.7,sandy,7.35,2.76,6.61,2.1,20.286,13.881,2.663043478,3.147619048,1.111951589,1.314285714,0.74,0.66,13.29,9.14,80.16,4.503998224,3.725721407,1.461422088
250.5,clay,5.73,3.37,6.39,2.27,19.3101,14.5053,1.700296736,2.814977974,0.896713615,1.484581498,-0.66,1.1,13.44,14.88,71.79,4.394325887,3.808582413,1.331244442
262.9,loamy,6.23,3.18,6.7,1.72,19.8114,11.524,1.959119497,3.895348837,0.929850746,1.848837209,-0.47,1.46,12.15,8.32,64.06,4.450999888,3.394701754,1.719142659
170.8,sandy,7.11,3.21,5.45,1.59,22.8231,8.6655,2.214953271,3.427672956,1.304587156,2.018867925,1.66,1.62,13.78,12.36,65.92,4.777352823,2.943722134,2.633789164
154,loamy,5.51,2.98,5.79,1.97,16.4198,11.4063,1.848993289,2.939086294,0.95164076,1.512690355,-0.28,1.01,17.09,11.71,70.72,4.05213524,3.377321424,1.439537799
294.5,loamy,6.47,2.77,6.28,2.26,17.9219,14.1928,2.335740072,2.778761062,1.030254777,1.225663717,0.19,0.51,15.42,9.97,65.61,4.233426508,3.767333274,1.262745899
100.1,clay,7.5,2.74,5.04,2.37,20.55,11.9448,2.737226277,2.126582278,1.488095238,1.156118143,2.46,0.37,10.95,8.27,62.25,4.533210783,3.456124998,1.720413904
103.8,clay,7.92,2.85,6.48,2.24,22.572,14.5152,2.778947368,2.892857143,1.222222222,1.272321429,1.44,0.61,9.1,8.46,78.41,4.750999895,3.809881888,1.555059524
123,clay,7.24,4.03,4.9,2.15,29.1772,10.535,1.796526055,2.279069767,1.47755102,1.874418605,2.34,1.88,11.19,8.96,66.19,5.401592358,3.245766473,2.769549122
93.2,sandy,6.28,2.97,6.1,1.56,18.6516,9.516,2.114478114,3.91025641,1.029508197,1.903846154,0.18,1.41,10.11,6.43,70.97,4.318749819,3.084801452,1.960025221
144.8,loamy,6.78,3.58,5.46,2.52,24.2724,13.7592,1.893854749,2.166666667,1.241758242,1.420634921,1.32,1.06,12.9,7.99,72.07,4.926702751,3.709339564,1.764085121
277.7,sandy,6.12,2.41,5.56,1.49,14.7492,8.2844,2.539419087,3.731543624,1.100719424,1.617449664,0.56,0.92,9.64,7.04,65.88,3.840468721,2.878263365,1.780358264
203.8,sandy,6.15,2.49,5.6,1.74,15.3135,9.744,2.469879518,3.218390805,1.098214286,1.431034483,0.55,0.75,11.85,12.69,80.16,3.913246734,3.121538082,1.571582512
153,clay,6.71,2.93,5.54,1.63,19.6603,9.0302,2.290102389,3.398773006,1.211191336,1.797546012,1.17,1.3,13.68,11.24,62.18,4.433993685,3.005029118,2.177172156
283.6,loamy,5.34,2.57,4.71,1.55,13.7238,7.3005,2.077821012,3.038709677,1.133757962,1.658064516,0.63,1.02,11.8,11.57,71.83,3.704564752,2.701943745,1.879843846
62.1,loamy,6.54,3.14,5.25,2.52,20.5356,13.23,2.082802548,2.083333333,1.245714286,1.246031746,1.29,0.62,10.11,11.18,71.72,4.531622226,3.637306696,1.552199546
102.6,clay,6.88,2.89,6.24,2.37,19.8832,14.7888,2.380622837,2.632911392,1.102564103,1.219409283,0.64,0.52,14.35,10.33,69.62,4.459058197,3.845620886,1.344476901
191.5,loamy,5.36,2.66,5.76,2.33,14.2576,13.4208,2.015037594,2.472103004,0.930555556,1.141630901,-0.4,0.33,8.24,12.92,60.92,3.775923728,3.663441005,1.062350978
203.9,clay,6.81,3.1,5.22,1.91,21.111,9.9702,2.196774194,2.732984293,1.304597701,1.623036649,1.59,1.19,11.34,8.78,76.1,4.594670826,3.157562351,2.117409881
59.9,sandy,7.07,2.83,7.01,1.98,20.0081,13.8798,2.498233216,3.54040404,1.008559201,1.429292929,0.06,0.85,11.92,10.21,75.2,4.473041471,3.725560361,1.441526535
150.8,sandy,5.95,2.6,5.96,1.6,15.47,9.536,2.288461538,3.725,0.998322148,1.625,-0.01,1,12.03,11.49,65.27,3.933192088,3.08804145,1.62227349
212.3,clay,5.51,2.91,5.97,2.16,16.0341,12.8952,1.89347079,2.763888889,0.922948074,1.347222222,-0.46,0.75,12.36,7.36,74.95,4.004260231,3.590988722,1.243416155
224.5,sandy,7.71,2.04,5.36,1.7,15.7284,9.112,3.779411765,3.152941176,1.438432836,1.2,2.35,0.34,13.22,16.19,72.62,3.965904689,3.018608951,1.726119403
209.5,sandy,7.81,2.43,5.59,2.03,18.9783,11.3477,3.21399177,2.753694581,1.397137746,1.197044335,2.22,0.4,11.93,10.06,61.04,4.356409072,3.368634738,1.672435824
130.1,clay,6.98,3.2,5.91,2.29,22.336,13.5339,2.18125,2.580786026,1.181049069,1.397379913,1.07,0.91,11.26,10.28,64.02,4.726097756,3.678844927,1.650374245
73.4,sandy,7.47,2.65,5.97,1.14,19.7955,6.8058,2.818867925,5.236842105,1.251256281,2.324561404,1.5,1.51,11.18,12.51,77.97,4.449213414,2.608792824,2.908622058
156.8,loamy,6.03,2.84,5.02,2.49,17.1252,12.4998,2.123239437,2.016064257,1.201195219,1.140562249,1.01,0.35,10.78,11.83,72.17,4.138260504,3.535505622,1.370037921
82.2,sandy,6.53,2.53,7.05,1.59,16.5209,11.2095,2.581027668,4.433962264,0.926241135,1.591194969,-0.52,0.94,13.58,10.08,66.05,4.064591,3.348059139,1.473830233
286.9,clay,5.64,3.03,5.7,2.13,17.0892,12.141,1.861386139,2.676056338,0.989473684,1.422535211,-0.06,0.9,10.71,10.26,63.99,4.133908562,3.484393778,1.407561156
168.8,loamy,6.72,3.13,5.3,2.03,21.0336,10.759,2.146964856,2.610837438,1.267924528,1.541871921,1.42,1.1,13.69,6.99,66.39,4.58624029,3.280091462,1.954977228
129.3,loamy,7.08,3.4,4.71,2.25,24.072,10.5975,2.082352941,2.093333333,1.503184713,1.511111111,2.37,1.15,12.04,8.89,66.89,4.906322452,3.255380162,2.271479122
241.6,sandy,6.72,2.92,5.47,1.91,19.6224,10.4477,2.301369863,2.863874346,1.228519196,1.528795812,1.25,1.01,10.96,11.03,64.08,4.429717824,3.23229021,1.878155001
174.5,loamy,7.82,3.24,5.74,2,25.3368,11.48,2.413580247,2.87,1.362369338,1.62,2.08,1.24,13.24,10.89,57.81,5.033567323,3.388214869,2.207038328
127.5,clay,6.16,3.44,6,1.8,21.1904,10.8,1.790697674,3.333333333,1.026666667,1.911111111,0.16,1.64,10.55,12.44,77.98,4.603303162,3.286335345,1.962074074
253,loamy,6.61,3.54,5.65,1.92,23.3994,10.848,1.867231638,2.942708333,1.169911504,1.84375,0.96,1.62,13.28,9.76,76.79,4.837292631,3.293630216,2.157024336
266.8,sandy,6.37,2.26,5.84,1.37,14.3962,8.0008,2.818584071,4.262773723,1.090753425,1.649635036,0.53,0.89,12.43,7.23,61.09,3.794232465,2.828568543,1.799345065
218.3,sandy,6.16,2.23,5.01,1.58,13.7368,7.9158,2.762331839,3.170886076,1.229540918,1.411392405,1.15,0.65,10.81,12.11,70.95,3.706318929,2.813503154,1.735364714
61.7,loamy,4.88,3.63,5.65,1.9,17.7144,10.735,1.344352617,2.973684211,0.863716814,1.910526316,-0.77,1.73,13.06,12.87,63.68,4.208847823,3.276430985,1.650153703
191.6,clay,6.47,2.85,6.05,2.13,18.4395,12.8865,2.270175439,2.840375587,1.069421488,1.338028169,0.42,0.72,13.09,11.8,68.17,4.294123892,3.589777152,1.430916075
240.8,clay,6.51,3.6,6.49,2.83,23.436,18.3667,1.808333333,2.293286219,1.003081664,1.272084806,0.02,0.77,14.32,9.67,67.59,4.841074261,4.285638809,1.276004944
84.1,sandy,6.64,2.5,6.01,1.45,16.6,8.7145,2.656,4.144827586,1.104825291,1.724137931,0.63,1.05,13.93,12.09,67.01,4.074309757,2.952033198,1.904871192
107.2,sandy,6.92,2.54,5.51,1.8,17.5768,9.918,2.724409449,3.061111111,1.255898367,1.411111111,1.41,0.74,12.98,16.86,84.02,4.192469439,3.149285633,1.77221214
270.6,clay,6,2.87,5.17,1.79,17.22,9.2543,2.090592334,2.888268156,1.160541586,1.603351955,0.83,1.08,9.74,10.23,66.92,4.149698784,3.042088099,1.860756621
55,loamy,7.66,3.44,6.89,1.63,26.3504,11.2307,2.226744186,4.226993865,1.111756168,2.110429448,0.77,1.81,16.9,7.38,64.34,5.133264069,3.351223657,2.346282957
238.2,loamy,6.21,2.93,4.88,1.1,18.1953,5.368,2.119453925,4.436363636,1.272540984,2.663636364,1.33,1.83,9.19,8.83,64.66,4.265594917,2.316894473,3.389586438
168.4,loamy,7.46,3.21,4.98,1.97,23.9466,9.8106,2.323987539,2.527918782,1.497991968,1.629441624,2.48,1.24,13.9,11.25,77.31,4.893526336,3.132187734,2.440890465
161.7,loamy,6.21,2.97,5.13,1.57,18.4437,8.0541,2.090909091,3.267515924,1.210526316,1.891719745,1.08,1.4,12.86,6.79,58.44,4.294612905,2.83797463,2.289976534
51.8,clay,7.3,3.96,5.84,1.9,28.908,11.096,1.843434343,3.073684211,1.25,2.084210526,1.46,2.06,9.65,10.34,64.66,5.376616036,3.331065895,2.605263158
254.8,sandy,6.41,2.48,5.84,1.71,15.8968,9.9864,2.584677419,3.415204678,1.09760274,1.450292398,0.57,0.77,11.75,10.76,80.13,3.987079131,3.16012658,1.591844909
140,sandy,6.99,2.53,6.41,1.56,17.6847,9.9996,2.76284585,4.108974359,1.090483619,1.621794872,0.58,0.97,11.84,13.07,71.71,4.205318062,3.162214414,1.768540742
185.2,loamy,6.69,3.08,5.51,1.84,20.6052,10.1384,2.172077922,2.994565217,1.21415608,1.673913043,1.18,1.24,14.61,12.62,71.34,4.539295099,3.184085426,2.032391699
219.3,clay,7.3,3.06,5.54,2.05,22.338,11.357,2.385620915,2.702439024,1.317689531,1.492682927,1.76,1.01,10.57,11.73,84.93,4.726309342,3.370014837,1.966892665
225.7,clay,6.75,3.49,6.36,1.61,23.5575,10.2396,1.934097421,3.950310559,1.061320755,2.167701863,0.39,1.88,11.48,5.67,71.72,4.853606906,3.199937499,2.300626978
289,loamy,7.23,2.23,4.36,1.85,16.1229,8.066,3.242152466,2.356756757,1.658256881,1.205405405,2.87,0.38,7.33,11.84,65.04,4.015333112,2.840070422,1.998871808
182.8,loamy,5.87,3.48,5.92,1.48,20.4276,8.7616,1.686781609,4,0.991554054,2.351351351,-0.05,2,15.47,11.41,68.03,4.519690255,2.96,2.331491965
149.9,loamy,6.72,3.59,5.08,1.52,24.1248,7.7216,1.871866295,3.342105263,1.322834646,2.361842105,1.64,2.07,9.86,10.51,62.05,4.911700317,2.778776709,3.124326564
288.4,sandy,7.44,2.97,4.57,1.43,22.0968,6.5351,2.505050505,3.195804196,1.628008753,2.076923077,2.87,1.54,12.65,6.54,78.79,4.700723349,2.556384165,3.381248948
210.5,loamy,7.81,3.45,5.25,1.61,26.9445,8.4525,2.263768116,3.260869565,1.487619048,2.142857143,2.56,1.84,11.8,8.45,74.02,5.190809185,2.907318352,3.187755102
124.5,sandy,6.92,2.55,6.21,1.52,17.646,9.4392,2.71372549,4.085526316,1.114331723,1.677631579,0.71,1.03,11.8,7.67,77.87,4.200714225,3.072328107,1.869438088
81.6,clay,7.55,2.88,6.23,2.65,21.744,16.5095,2.621527778,2.350943396,1.21187801,1.086792453,1.32,0.23,13.62,5.97,78.49,4.663046215,4.063188403,1.317059875
260.6,clay,6.87,3.82,6.45,2.46,26.2434,15.867,1.798429319,2.62195122,1.065116279,1.552845528,0.42,1.36,15.34,9.99,67.1,5.122831248,3.983340307,1.653961051
140.5,sandy,6.52,2.08,5.16,1.66,13.5616,8.5656,3.134615385,3.108433735,1.263565891,1.253012048,1.36,0.42,12.5,8.4,63.39,3.682607772,2.926704631,1.583263286
215.1,sandy,5.32,2.57,5.6,2.43,13.6724,13.608,2.070038911,2.304526749,0.95,1.057613169,-0.28,0.14,13.31,15.25,69.64,3.697620857,3.688902276,1.00473251
167.7,sandy,6.36,2.17,5.78,1.73,13.8012,9.9994,2.930875576,3.341040462,1.100346021,1.25433526,0.58,0.44,12.66,9.66,63.89,3.714996635,3.16218279,1.380202812
99.7,sandy,5.42,2.9,6.01,1.67,15.718,10.0367,1.868965517,3.598802395,0.901830283,1.736526946,-0.59,1.23,14.04,12.59,71.15,3.964593296,3.168075125,1.566052587
200.4,loamy,6.68,3.34,5.86,1.94,22.3112,11.3684,2,3.020618557,1.139931741,1.721649485,0.82,1.4,11.07,6.86,77.92,4.723473298,3.3717058,1.962562894
65.2,clay,6.74,3.64,6.14,2.49,24.5336,15.2886,1.851648352,2.465863454,1.09771987,1.46184739,0.6,1.15,14.15,8.94,68.82,4.953140418,3.910063938,1.604698926
153.3,loamy,5.69,3.14,5.87,2.2,17.8666,12.914,1.812101911,2.668181818,0.969335605,1.427272727,-0.18,0.94,14.22,10.19,71.05,4.22689011,3.593605432,1.383506272
186.7,sandy,5.94,2.27,5.18,1.65,13.4838,8.547,2.616740088,3.139393939,1.146718147,1.375757576,0.76,0.62,14.17,8.18,69.34,3.672029412,2.923525269,1.577606178
159,loamy,7.68,2.61,6.39,2.3,20.0448,14.697,2.942528736,2.77826087,1.201877934,1.134782609,1.29,0.31,10.68,9.16,75.62,4.477141945,3.833666652,1.363870178
237.2,loamy,6,2.64,5.28,1.58,15.84,8.3424,2.272727273,3.341772152,1.136363636,1.670886076,0.72,1.06,11.66,9.56,65.33,3.979949748,2.888321312,1.898734177
257,clay,7.02,3.5,6.02,2.07,24.57,12.4614,2.005714286,2.90821256,1.166112957,1.690821256,1,1.43,12.48,9.53,54.62,4.956813493,3.530070821,1.971688574
242.8,loamy,7.27,3.4,6.35,1.52,24.718,9.652,2.138235294,4.177631579,1.14488189,2.236842105,0.92,1.88,9.26,13.71,73.3,4.971720024,3.106766808,2.560920017
59.7,clay,7.22,3.25,5.57,2.7,23.465,15.039,2.221538462,2.062962963,1.296229803,1.203703704,1.65,0.55,15.19,10.76,76.91,4.844068538,3.878014956,1.560276614
